<<<<<<< HEAD
Date,StrategyValue,Benchmark,Returns,Cummax,drawdown,Monat,monthly_returns
2016-11-09,471.01,175.270611351198,0.014670400689358,471.01,-0.0,11,0.0,0.009689389761906364
2016-11-10,471.01,175.1368462542095,0.0,471.01,-0.0,11,0.0,-0.0007631918206781885
2016-11-11,471.01,175.51008871343976,0.0,471.01,-0.0,11,0.0,0.0021311475409835356
2016-11-14,470.81,176.16494372838056,-0.0004246194348315,471.01,-0.0424619434831508,11,0.0,0.0037311531191235314
2016-11-15,472.97,177.78428161055513,0.0045878379813513,472.97,-0.0,11,0.0,0.009192168702255143
2016-11-16,472.81,177.46631257114794,-0.0003382878406664,472.97,-0.0338287840666479,11,0.0,-0.0017885104156941667
2016-11-17,474.29,178.78745983593666,0.003130221442017,474.29,-0.0,11,0.0,0.0074444960603949895
2016-11-18,473.81,178.38043650316624,-0.0010120390478399,474.29,-0.1012039047839967,11,0.0,-0.0022765765179724173
2016-11-21,476.13,179.6008947629218,0.0048964774909774,476.13,-0.0,11,0.0,0.006841884029888501
2016-11-22,476.2,180.18319110375504,0.0001470186713712,476.2,-0.0,11,0.0,0.0032421683733918627
2016-11-23,475.78,180.24248313223538,-0.0008819823603528,476.2,-0.0881982360352826,11,0.0,0.0003290652591794174
2016-11-25,476.41,181.01681349032907,0.0013241414098954,476.41,-0.0,11,0.0,0.004296047993999297
2016-11-28,476.59,180.12318152127546,0.0003778258222957,476.59,-0.0,11,0.0,-0.004936734614993998
2016-11-29,476.73,180.35564773310847,0.0002937535407794,476.73,-0.0,11,0.0,0.0012905957460314088
2016-11-30,476.08,179.75097260242273,-0.0013634552052524,476.73,-0.136345520525252,11,0.0288282837014308,-0.0033526819829925447
2016-12-01,474.52,177.38940879207078,-0.0032767602083683,476.73,-0.4635747697858403,12,0.0,-0.013137975145065317
2016-12-02,474.94,177.66236283792531,0.0008851049481581,476.73,-0.3754745872926018,12,0.0,0.0015387279754366379
2016-12-05,477.26,179.0303158057624,0.0048848275571651,477.26,-0.0,12,0.0,0.00769973418109382
2016-12-06,477.19,179.57393882871077,-0.000146670577882,477.26,-0.0146670577882062,12,0.0,0.003036485862752736
2016-12-07,478.45,182.3950141048474,0.002640457679331,478.45,-0.0,12,0.0,0.01570982568259849
2016-12-08,478.64,183.05709574890616,0.0003971156860695,478.64,-0.0,12,0.0,0.003629932798920432
2016-12-09,478.64,183.37921355033905,0.0,478.64,-0.0,12,0.0,0.0017596575544645
2016-12-12,478.64,182.34817894807114,0.0,478.64,-0.0,12,0.0,-0.005622418060948209
2016-12-13,478.64,183.7187385150259,0.0,478.64,-0.0,12,0.0,0.0075161681068669495
2016-12-14,478.64,182.55395786002794,0.0,478.64,-0.0,12,0.0,-0.006340020971256077
2016-12-15,478.64,183.28344697033992,0.0,478.64,-0.0,12,0.0,0.003996019143399421
2016-12-16,478.64,182.62649165472757,0.0,478.64,-0.0,12,0.0,-0.0035843679637838077
2016-12-19,478.64,182.58636038706607,0.0,478.64,-0.0,12,0.0,-0.0002197450506653542
2016-12-20,478.64,183.29190542092306,0.0,478.64,-0.0,12,0.0,0.0038641716301333062
2016-12-21,478.06,183.26001558958245,-0.0012117666722379,478.64,-0.1211766672237974,12,0.0,-0.00017398384979072645
2016-12-22,478.21,182.3503287229989,0.0003137681462577,478.64,-0.0898378739762675,12,0.0,-0.00496391350648373
2016-12-23,478.29,182.81967880254487,0.0001672905209009,478.64,-0.0731238509109071,12,0.0,0.0025738921494291578
2016-12-27,478.33,183.8130879330847,8.363126973165436e-05,478.64,-0.0647668393782388,12,0.0,0.005433819471987844
2016-12-28,478.08,181.9610204554776,-0.000522651725796,478.64,-0.1169981614574633,12,0.0,-0.010075819401289321
2016-12-29,477.81,181.72652114742658,-0.0005647590361445,478.64,-0.1734079893030219,12,0.0,-0.0012887337489316808
2016-12-30,477.45,180.6089601854903,-0.0007534375588623,478.64,-0.248621093097108,12,0.0,-0.006149685554315165
2017-01-03,477.97,182.30193294843383,0.0010891192795057,478.64,-0.139979943172313,1,0.0,0.00937369198740079
2017-01-04,478.44,184.1754801323159,0.000983325313304,478.64,-0.0417850576633772,1,0.0,0.010277165763305618
2017-01-05,478.19,184.2103091923928,-0.0005225315609063,478.64,-0.0940163797426016,1,0.0,0.00018910801835225755
2017-01-06,479.13,184.9244934977193,0.0019657458332462,479.13,-0.0,1,0.0,0.003877005084338636
2017-01-09,479.27,184.7026101217713,0.0002921962724102,479.27,-0.0,1,0.0,-0.0011998593142057423
2017-01-10,479.47,185.3310592526526,0.0004173013124126,479.47,-0.0,1,0.0,0.0034024918785229286
2017-01-11,479.73,185.63215107293038,0.0005422654180657,479.73,-0.0,1,0.0,0.0016246160869739512
2017-01-12,479.8,185.28601878699774,0.0001459154107519,479.8,-0.0,1,0.0,-0.0018646138825200165
2017-01-13,479.86,185.90937935376652,0.0001250521050437,479.86,-0.0,1,0.0,0.003364315186055178
2017-01-17,478.76,185.38011516081755,-0.0022923352644521,479.86,-0.2292335264452179,1,0.0,-0.002846893442325138
2017-01-18,478.85,186.01937345825306,0.000187985629543,479.86,-0.2104780560996938,1,0.0,0.003448364981761598
2017-01-19,477.94,185.49851945204995,-0.0019003863422784,479.86,-0.4001167007043754,1,0.0,-0.0027999987126071657
2017-01-20,477.45,186.08087684809612,-0.0010252332928819,479.86,-0.5022298170299723,1,0.0,0.003139418027520824
2017-01-23,476.49,185.77124389999764,-0.0020106817467797,479.86,-0.702288167382154,1,0.0,-0.0016639697390895547
2017-01-24,479.38,187.5707035932688,0.0060651849986357,479.86,-0.1000291751760968,1,0.0,0.009686427541174325
2017-01-25,481.86,189.1336608036264,0.0051733489090075,481.86,-0.0,1,0.0,0.008332629671991665
2017-01-26,481.35,188.57613009222678,-0.001058398705018,481.86,-0.1058398705018036,1,0.0,-0.0029478132503262255
2017-01-27,480.67,188.59496613624918,-0.0014126934662926,481.86,-0.2469596978375457,1,0.0,9.98856218610289e-05
2017-01-30,480.51,187.64177343591263,-0.0003328687041005,481.86,-0.2801643630930193,1,0.0,-0.005054178909780327
2017-01-31,480.82,187.95916597792692,0.0006451478637281,481.86,-0.2158303241605488,1,0.007058330715258,0.001691481252828142
2017-02-01,480.19,187.75394615662944,-0.0013102616363711,481.86,-0.3465736936039546,2,0.0,-0.0010918319424846334
2017-02-02,480.17,187.96319075376215,-4.16501801370206e-05,481.86,-0.3507242767608844,2,0.0,0.0011144617805165513
2017-02-03,482.02,188.99882926686945,0.0038528021325778,482.02,-0.0,2,0.0,0.005509794279157765
2017-02-06,481.19,188.80993697862806,-0.0017219202522716,482.02,-0.1721920252271657,2,0.0,-0.000999436287378641
2017-02-07,480.96,189.0228345912436,-0.0004779816704421,482.02,-0.2199078876395175,2,0.0,0.001127576313102896
2017-02-08,480.42,189.4177050688338,-0.0011227544910178,482.02,-0.3319364341728488,2,0.0,0.0020890093963732426
2017-02-09,481.27,190.4046534190778,0.0017692852087756,482.02,-0.1555952035185262,2,0.0,0.0052104334696976284
2017-02-10,482.27,191.35810332952622,0.0020778357263073,482.27,-0.0,2,0.0,0.005007492691630366
2017-02-13,483.03,192.2130475232685,0.0015758807307109,483.03,-0.0,2,0.0,0.004467771047406588
2017-02-14,483.27,192.31774267052123,0.0004968635488478,483.27,-0.0,2,0.0,0.0005446828329385145
2017-02-15,483.61,193.74798661591456,0.0007035404639228,483.61,-0.0,2,0.0,0.007436879850672984
2017-02-16,483.16,193.2313722349857,-0.0009305018506647,483.61,-0.0930501850664768,2,0.0,-0.0026664245133704023
2017-02-17,482.8,193.9815117817445,-0.0007450947926153,483.61,-0.167490333119663,2,0.0,0.003882079488865653
2017-02-21,483.47,195.1678078155446,0.0013877381938691,483.61,-0.028948946465124,2,0.0,0.006115510818035297
2017-02-22,482.14,194.8771869419302,-0.0027509462841541,483.61,-0.3039639378838376,2,0.0,-0.0014890820205812894
2017-02-23,482.12,194.01138163475525,-4.14817272991197e-05,483.61,-0.3080995016645663,2,0.0,-0.004442825354580626
2017-02-24,482.95,194.72243858008628,0.0017215630963245,483.61,-0.1364736047641746,2,0.0,0.003665026965632645
2017-02-27,483.26,195.17020831837868,0.0006418883942436,483.61,-0.0723723661628218,2,0.0,0.00229952819797008
2017-02-28,483.24,194.25369010574218,-4.138558953770133e-05,483.61,-0.0765079299435504,2,0.0050330685079649,-0.004695994437539319
2017-03-01,484.64,196.57874510090159,0.002897111166294,484.64,-0.0,3,0.0,0.011969167709986683
2017-03-02,484.36,195.48620859557985,-0.0005777484318256,484.64,-0.0577748431825628,3,0.0,-0.005557755009377718
2017-03-03,484.36,195.72805602043465,0.0,484.64,-0.0577748431825628,3,0.0,0.0012371585013197794
2017-03-06,484.92,194.94534580444207,0.0011561648360722,484.92,-0.0,3,0.0,-0.0039989679144969426
2017-03-07,484.45,193.9494248958108,-0.0009692320382743,484.92,-0.096923203827441,3,0.0,-0.005108718571975146
2017-03-08,484.14,194.23503815125224,-0.0006399009185674,484.92,-0.1608512744370266,3,0.0,0.0014726171814887223
2017-03-09,485.34,194.0640337374762,0.0024786218862311,485.34,-0.0,3,0.0,-0.0008803994140484939
2017-03-10,485.68,194.925713480806,0.0007005398277497,485.68,-0.0,3,0.0,0.004440182586823216
2017-03-13,485.75,195.57338148421508,0.0001441278207874,485.75,-0.0,3,0.0,0.003322640157850998
2017-03-14,485.09,194.7091635020005,-0.001358723623263,485.75,-0.1358723623263047,3,0.0,-0.00441889369430537
2017-03-15,486.16,196.64591250941697,0.0022057762477067,486.16,-0.0,3,0.0,0.009946881659714801
2017-03-16,486.18,196.14202274276502,4.113871976296757e-05,486.18,-0.0,3,0.0,-0.002562421767235201
2017-03-17,485.88,196.4979025564678,-0.0006170554115759,486.18,-0.0617055411575982,3,0.0,0.0018143986114056432
2017-03-20,485.49,195.78875708477946,-0.0008026673252654,486.18,-0.1419227446624702,3,0.0,-0.003608921329247061
2017-03-21,479.37,192.77492689723027,-0.0126058209231909,486.18,-1.4007157842774285,3,0.0,-0.015393275040017529
2017-03-22,478.25,193.53845752545365,-0.0023363998581471,486.18,-1.6310831379324546,3,0.0,0.003960736183447944
2017-03-23,478.41,193.58810823287425,0.0003345530580241,486.18,-1.5981735159817312,3,0.0,0.0002565418163160693
2017-03-24,477.95,194.177118704171,-0.0009615183629105,486.18,-1.6927886790900526,3,0.0,0.0030425963488842633
2017-03-27,476.91,194.14267366110653,-0.0021759598284338,486.18,-1.9067012217697112,3,0.0,-0.00017738981448656155
2017-03-28,481.79,195.3593605247385,0.0102325386341237,486.18,-0.902957752272818,3,0.0,0.006266972843671725
2017-03-29,482.39,196.00302543906545,0.001245355860437,486.18,-0.7795466699576331,3,0.0,0.0032947738598143594
2017-03-30,482.39,196.28601842496403,0.0,486.18,-0.7795466699576331,3,0.0,0.001443819478115893
2017-03-31,481.45,196.15542758085164,-0.0019486307759282,486.18,-0.9728906989181,3,-0.003704163562619,-0.0006653089464052631
2017-04-03,481.77,195.350078078175,0.000664658843078,486.18,-0.9070714550166656,4,0.0,-0.0041056702463392325
2017-04-04,481.72,195.23817948457113,-0.0001037839633019,486.18,-0.9173557118762556,4,0.0,-0.0005728105906314118
2017-04-05,480.82,194.5727852890781,-0.0018683052395582,486.18,-1.1024723353490504,4,0.0,-0.0034081151404385945
2017-04-06,480.92,195.402918380428,0.0002079780375192,486.18,-1.081903821629847,4,0.0,0.004266439883237272
2017-04-07,481.2,195.4000647545602,0.0005822174166181,486.18,-1.0243119832160963,4,0.0,-1.4603803727419873e-05
2017-04-10,481.1,195.81982140212492,-0.0002078137988361,486.18,-1.044880496935288,4,0.0,0.0021481909337746075
2017-04-11,481.2,195.50860273367775,0.0002078569943877,486.18,-1.0243119832160963,4,0.0,-0.001589311369087909
2017-04-12,480.65,194.23975148035305,-0.0011429758935993,486.18,-1.1374388086716911,4,0.0,-0.006490002156340546
2017-04-13,476.43,193.22089794207076,-0.0087797773847914,486.18,-2.0054300876218685,4,0.0,-0.005245340001299059
2017-04-17,481.52,194.43623250287385,0.0106836261360534,486.18,-0.9584927393146624,4,0.0,0.006289871197925345
2017-04-18,478.6,194.03876914667177,-0.0060641302541949,486.18,-1.5590933399152545,4,0.0,-0.002044183592151305
2017-04-19,478.65,194.3845306822988,0.0001044713748432,486.18,-1.5488090830556644,4,0.0,0.0017819198562616378
2017-04-20,481.3,196.21620843655265,0.0055364044709078,486.18,-1.0037434694968932,4,0.0,0.009422960499092081
2017-04-21,479.07,195.5414749517971,-0.0046332848535217,486.18,-1.462421325435027,4,0.0,-0.003438724507683677
2017-04-24,482.95,197.6185785409184,0.008099025194648,486.18,-0.6643629931301201,4,0.0,0.010622317284010085
2017-04-25,484.18,198.81247570898856,0.0025468474997412,486.18,-0.411370274383973,4,0.0,0.006041421696710181
2017-04-26,485.22,198.7411178028169,0.0021479615019208,486.18,-0.1974577317043028,4,0.0,-0.0003589206659049271
2017-04-27,485.18,199.1789501829896,-8.243683277697755e-05,486.18,-0.2056851371919865,4,0.0,0.002203028668718243
2017-04-28,485.17,198.29881193179176,-2.0610907292106795e-05,486.18,-0.2077419885639044,4,0.0,-0.004418831660620959
2017-05-01,484.51,198.77847709113385,-0.001360347919286,486.18,-0.3434941791106207,5,0.0,0.002418900822800163
2017-05-02,484.39,198.97731765511944,-0.0002476729066479,486.18,-0.36817639557366,5,0.0,0.0010003123421375992
2017-05-03,483.87,198.2473326002531,-0.0010735151427568,486.18,-0.4751326669134892,5,0.0,-0.003668684770048003
2017-05-04,484.98,198.41837805536193,0.0022940045880091,486.18,-0.2468221646303814,5,0.0,0.0008627881791163361
2017-05-05,485.0,199.43080901527964,4.123881397166684e-05,486.18,-0.2427084618865455,5,0.0,0.005102505976715577
2017-05-08,484.61,198.78811715897285,-0.0008041237113401,486.18,-0.3229256653914173,5,0.0,-0.0032226307433649293
2017-05-09,484.15,199.4378778767316,-0.0009492168960608,486.18,-0.4175408284997387,5,0.0,0.003268609447309778
2017-05-10,484.32,200.13194771491962,0.0003511308478778,486.18,-0.3825743551770977,5,0.0,0.003480130482620858
2017-05-11,484.4,199.4683917366301,0.0001651800462503,486.18,-0.366119544201742,5,0.0,-0.0033155924671992576
2017-05-12,483.77,198.87807102243053,-0.001300578034682,486.18,-0.4957011806326926,5,0.0,-0.0029594699644392986
2017-05-15,484.84,200.00753820644536,0.0022117948611943,486.18,-0.2756180838372685,5,0.0,0.005679194182688141
2017-05-16,483.95,199.96554641018375,-0.0018356571239996,486.18,-0.4586778559381336,5,0.0,-0.00020995106803556318
2017-05-17,482.08,196.21766578740258,-0.0038640355408616,486.18,-0.8433090624871494,5,0.0,-0.01874263186865821
2017-05-18,483.56,197.26331717871014,0.003070029870561,486.18,-0.5388950594430055,5,0.0,0.0053290379697030765
2017-05-19,485.16,198.7476690528745,0.0033087931177102,486.18,-0.2097988399358224,5,0.0,0.007524723275436074
2017-05-22,485.63,200.20428954168312,0.0009687525764696,486.18,-0.1131268254555949,5,0.0,0.007328994074497164
2017-05-23,486.43,199.9809715495936,0.0016473446862839,486.43,-0.0,5,0.0,-0.0011154505860027086
2017-05-24,486.96,200.66506412826408,0.0010895709557385,486.96,-0.0,5,0.0,0.0034207883548602602
2017-05-25,487.3,201.8969207518915,0.000698209298505,487.3,-0.0,5,0.0,0.006138869408977232
2017-05-26,487.42,201.88428956315582,0.0002462548737944,487.42,-0.0,5,0.0,-6.256256256242931e-05
2017-05-30,487.87,201.8601532755391,0.0009232284272291,487.87,-0.0,5,0.0,-0.00011955505635907748
2017-05-31,488.06,202.15394920572237,0.0003894480086907,488.06,-0.0,5,0.0059566749799038,0.001455442916375116
2017-06-01,488.73,203.98946166835637,0.0013727820349958,488.73,-0.0,6,0.0,0.009079775437708992
2017-06-02,488.25,204.93954123130197,-0.0009821373764655,488.73,-0.098213737646557,6,0.0,0.004657493358604103
2017-06-05,487.99,204.51911395536197,-0.0005325140809011,488.73,-0.1514128455384382,6,0.0,-0.0020514697818391214
2017-06-06,487.74,203.61924570370937,-0.0005123055800323,488.73,-0.202565833896018,6,0.0,-0.004399922502348663
2017-06-07,488.2,204.05009238296867,0.0009431254356828,488.73,-0.1084443353180753,6,0.0,0.002115942811644844
2017-06-08,488.28,204.5649678486535,0.0001638672675132,488.73,-0.092075379043653,6,0.0,0.0025232797479870506
2017-06-09,489.39,202.81744683089423,0.0022732858196117,489.39,-0.0,6,0.0,-0.008542621134681183
2017-06-12,490.3,202.56805251510457,0.001859457692229,490.3,-0.0,6,0.0,-0.0012296492224241895
2017-06-13,490.8,203.81839645926698,0.0010197838058332,490.8,-0.0,6,0.0,0.006172463666595185
2017-06-14,490.47,203.1761891105251,-0.0006723716381418,490.8,-0.0672371638141776,6,0.0,-0.0031508801948122445
2017-06-15,490.28,202.39483054464807,-0.0003873835300834,490.8,-0.1059494702526566,6,0.0,-0.003845719172594464
2017-06-16,489.82,202.36416280550048,-0.0009382393734191,490.8,-0.1996740016299955,6,0.0,-0.00015152432038434416
2017-06-19,490.74,204.47780164876391,0.0018782409864848,490.8,-0.012224938875306,6,0.0,0.010444729017039078
2017-06-20,490.44,202.69373317502786,-0.0006113216774666,490.8,-0.0733496332518365,6,0.0,-0.008724998309599385
2017-06-21,490.64,203.72202017797812,0.0004077970801728,490.8,-0.03259983700082,6,0.0,0.005073107031199342
2017-06-22,490.65,203.80238330341527,2.0381542475078614e-05,490.8,-0.030562347188271,6,0.0,0.0003944744184596338
2017-06-23,490.1,204.40059112667632,-0.0011209619891978,490.8,-0.1426242868785633,6,0.0,0.002935234679618315
2017-06-26,491.4,204.25133456849665,0.0026525198938991,491.4,-0.0,6,0.0,-0.0007302158832172001
2017-06-27,490.62,201.80304337768013,-0.0015873015873015,491.4,-0.1587301587301531,6,0.0,-0.011986659455561433
2017-06-28,494.17,204.17576011672455,0.0072357425298601,494.17,-0.0,6,0.0,0.011757586502814998
2017-06-29,489.47,201.53712863654323,-0.0095108970597163,494.17,-0.9510897059716268,6,0.0,-0.012923333693837358
2017-06-30,489.65,202.16858563762742,0.0003677447034546,494.17,-0.9146649938280428,6,0.0032577961726019,0.0031332043150369415
2017-07-03,486.8,201.78720471069434,-0.0058204840191973,494.17,-1.491389602768279,7,0.0,-0.0018864499928622491
2017-07-05,489.99,202.24138400564686,0.0065529991783073,494.17,-0.8458627597790248,7,0.0,0.0022507834210978572
2017-07-06,487.27,200.05489837194074,-0.005551133696606,494.17,-1.396280632171122,7,0.0,-0.010811267162041727
2017-07-07,490.77,201.83510745888498,0.0071828760235599,494.17,-0.6880223404901217,7,0.0,0.008898602840678782
2017-07-10,491.99,202.16612528152527,0.0024858895205492,494.17,-0.4411437359613102,7,0.0,0.0016400408571521918
2017-07-11,492.73,202.18947949847794,0.0015040956116993,494.17,-0.291397697148754,7,0.0,0.00011551993154212958
2017-07-12,495.49,204.16874227992724,0.005601445010452,495.49,-0.0,7,0.0,0.00978914821067245
2017-07-13,494.74,204.59654588428958,-0.0015136531514258,495.49,-0.1513653151425861,7,0.0,0.0020953432909716074
2017-07-14,495.72,205.6031105434247,0.0019808384201802,495.72,-0.0,7,0.0,0.004919753922455694
2017-07-17,495.54,205.52258567437582,-0.0003631082062455,495.72,-0.0363108206245474,7,0.0,-0.00039165199804636064
2017-07-18,495.2,205.75255712511114,-0.0006861201921136,495.72,-0.1048979262486965,7,0.0,0.001118959505013617
2017-07-19,495.63,207.22959782925835,0.0008683360258481,495.72,-0.0181554103122794,7,0.0,0.00717872343743986
2017-07-20,496.08,207.40022804006153,0.0009079353550027,496.08,-0.0,7,0.0,0.0008233872602685377
2017-07-21,496.43,207.315090441248,0.0007055313659087,496.43,-0.0,7,0.0,-0.00041049906076806586
2017-07-24,496.03,207.32225646967333,-0.0008057530769696,496.43,-0.0805753076969631,7,0.0,3.4565879454717674e-05
2017-07-25,497.62,207.53300714269133,0.0032054512831884,497.62,-0.0,7,0.0,0.0010165366546106558
2017-07-26,497.08,207.54042412988815,-0.0010851653872433,497.62,-0.1085165387243319,7,0.0,3.573883161500646e-05
2017-07-27,497.1,207.13578478363095,4.023497223792916e-05,497.62,-0.1044974076604601,7,0.0,-0.001949689309702629
2017-07-28,498.39,207.02483049724148,0.0025950512975256,498.39,-0.0,7,0.0,-0.0005356596712894346
2017-07-31,498.62,206.71082121737237,0.0004614859848712,498.62,-0.0,7,0.0183192075972637,-0.001516771099944414
2017-08-01,498.79,206.70098234655381,0.0003409409971522,498.79,-0.0,8,0.0,-4.7597270237731415e-05
2017-08-02,500.82,205.8479579257439,0.0040698490346637,500.82,-0.0,8,0.0,-0.004126852282587246
2017-08-03,502.97,205.22382116139153,0.0042929595463441,502.97,-0.0,8,0.0,-0.0030320279620045243
2017-08-04,503.13,205.137694208256,0.0003181104240808,503.13,-0.0,8,0.0,-0.00041967327500347373
2017-08-07,503.44,205.9601262733123,0.0006161429451632,503.44,-0.0,8,0.0,0.004009170855851618
2017-08-08,503.16,205.0717113871381,-0.0005561735261401,503.44,-0.0556173526140101,8,0.0,-0.004313528556470603
2017-08-09,503.07,204.60071578965483,-0.0001788695444789,503.44,-0.0734943588113786,8,0.0,-0.0022967360748948895
2017-08-10,500.68,200.96740123239042,-0.004750829904387,503.44,-0.5482281900524374,8,0.0,-0.01775807353968273
2017-08-11,501.93,201.66117388740926,0.0024966046177199,503.44,-0.2999364373112964,8,0.0,0.0034521651310830404
2017-08-14,505.45,203.58625754370524,0.0070129300898531,505.45,-0.0,8,0.0,0.009546129377243417
2017-08-15,505.12,203.37039533550532,-0.0006528835690967,505.45,-0.0652883569096813,8,0.0,-0.0010602985231141782
2017-08-16,506.93,203.8559461040411,0.0035833069369655,506.93,-0.0,8,0.0,0.002387519421077622
2017-08-17,504.07,200.28904271133095,-0.0056418045884046,506.93,-0.5641804588404737,8,0.0,-0.01749717612303403
2017-08-18,504.1,199.86896391092137,5.951554347616295e-05,506.93,-0.558262481999484,8,0.0,-0.0020973628648024434
2017-08-21,505.47,200.09568305557562,0.002717714739139,506.93,-0.2880082062612155,8,0.0,0.001134338919950073
2017-08-22,509.73,202.49350416162804,0.0084277998694284,509.73,-0.0,8,0.0,0.011983372501776834
2017-08-23,509.11,201.88704734428816,-0.0012163302140348,509.73,-0.121633021403489,8,0.0,-0.0029949445531636254
2017-08-24,509.82,201.76149569792977,0.0013945905599968,509.82,-0.0,8,0.0,-0.0006218905472636926
2017-08-25,510.18,202.0578149879983,0.0007061315758503,510.18,-0.0,8,0.0,0.0014686612479923866
2017-08-28,509.44,201.9879940147593,-0.0014504684621113,510.18,-0.1450468462111429,8,0.0,-0.00034554948168263877
2017-08-29,509.31,202.27614756084802,-0.000255182160804,510.18,-0.1705280489239101,8,0.0,0.001426587493451148
2017-08-30,511.4,204.02773338278908,0.0041035911331015,511.4,-0.0,8,0.0,0.008659378987896593
2017-08-31,512.65,205.60148487273287,0.0024442706296441,512.65,-0.0,8,0.0281376599414382,0.007713419464358662
2017-09-01,513.22,206.29430169474023,0.0011118696966743,513.22,-0.0,9,0.0,0.003369707288039425
2017-09-05,510.43,204.42937827109768,-0.0054362651494486,513.22,-0.5436265149448619,9,0.0,-0.009040111182528565
2017-09-06,510.76,205.40255755737596,0.000646513723723,513.22,-0.4793266045750431,9,0.0,0.004760466888412251
2017-09-07,508.79,205.35202802292147,-0.0038569974156158,513.22,-0.8631775846615499,9,0.0,-0.00024600246002470794
2017-09-08,509.56,205.10970810482155,0.0015133945242633,513.22,-0.7131444604653023,9,0.0,-0.0011800220354915014
2017-09-11,512.15,207.24852448510677,0.0050828165476095,513.22,-0.2084875881688262,9,0.0,0.010427670148075885
2017-09-12,513.28,207.91328692821395,0.002206384848189,513.28,-0.0,9,0.0,0.0032075617655600297
2017-09-13,513.74,208.05145365264792,0.0008961970074814,513.74,-0.0,9,0.0,0.0006645401382243676
2017-09-14,513.3,207.88576361788338,-0.0008564643594036,513.74,-0.0856464359403695,9,0.0,-0.0007963897000266007
2017-09-15,512.76,208.23044915736918,-0.0010520163646989,513.74,-0.1907579709580757,9,0.0,0.0016580526414466945
2017-09-18,512.74,208.58773089416582,-3.900460254302463e-05,513.74,-0.194650990773543,9,0.0,0.0017157996740746473
2017-09-19,512.18,208.2004113810834,-0.0010921714709209,513.74,-0.3036555456067386,9,0.0,-0.0018568662280473713
2017-09-20,511.92,208.04510431430748,-0.0005076340349094,513.74,-0.354264803207847,9,0.0,-0.0007459498554575061
2017-09-21,511.53,207.541761132796,-0.0007618377871543,513.74,-0.4301786896095371,9,0.0,-0.002419394501833816
2017-09-22,511.28,208.10054996731324,-0.000488729888765,513.74,-0.4788414373029229,9,0.0,0.002692416367035211
2017-09-25,511.15,207.46573751997266,-0.0002542638084807,513.74,-0.5041460661034827,9,0.0,-0.00305050826362685
2017-09-26,511.9,207.6187610336241,0.0014672796635037,513.74,-0.3581578230233254,9,0.0,0.0007375845066306397
2017-09-27,511.92,208.8110120381102,3.907013088499944e-05,513.74,-0.354264803207847,9,0.0,0.005742501296850611
2017-09-28,512.05,208.6792200620559,0.0002539459290513,513.74,-0.3289601744072983,9,0.0,-0.0006311543379247109
2017-09-29,512.51,209.96028021288276,0.0008983497705303,513.74,-0.2394207186514614,9,0.0,0.0061388965822564145
2017-10-02,512.36,210.5509555075344,-0.0002926772160543,513.74,-0.2686183672674885,10,0.0,0.002813271605718759
2017-10-03,513.63,211.0598704460294,0.0024787258958545,513.74,-0.0214116089850923,10,0.0,0.0024170630680266925
2017-10-04,514.31,211.7299031009751,0.0013239102077369,514.31,-0.0,10,0.0,0.003174609429683173
2017-10-05,515.43,212.78222881180594,0.0021776749431277,515.43,-0.0,10,0.0,0.004970132680450767
2017-10-06,515.18,212.36200284545927,-0.0004850319150999,515.43,-0.0485031915100013,10,0.0,-0.001974911009689273
2017-10-09,515.43,211.49874651159578,0.0004852672852206,515.43,-0.0,10,0.0,-0.004065022566639209
2017-10-10,516.02,212.06753033648022,0.001144675319636,516.02,-0.0,10,0.0,0.002689301162611235
2017-10-11,516.35,211.99695604507804,0.0006395100965079,516.35,-0.0,10,0.0,-0.0003327915937446635
2017-10-12,515.54,211.701923944483,-0.0015687033988575,516.35,-0.1568703398857478,10,0.0,-0.0013916808340035391
2017-10-13,515.42,212.28696177012316,-0.0002327656437909,516.35,-0.1801103902391911,10,0.0,0.0027634979160300333
2017-10-16,516.21,212.3120844874924,0.0015327305886463,516.35,-0.0271133920790135,10,0.0,0.00011834319526626835
2017-10-17,515.89,212.4381819324626,-0.0006199027527558,516.35,-0.089086859688203,10,0.0,0.0005939249537989522
2017-10-18,517.0,212.4430284534022,0.0021516214696932,517.0,-0.0,10,0.0,2.2813794090525974e-05
2017-10-19,518.72,212.581174191933,0.0033268858800774,518.72,-0.0,10,0.0,0.0006502719318985939
2017-10-20,518.82,213.74058918578936,0.0001927822331895,518.82,-0.0,10,0.0,0.005453987156969875
2017-10-23,518.97,212.84912440870835,0.0002891176130448,518.97,-0.0,10,0.0,-0.004170779076060893
2017-10-24,519.68,212.9618490244362,0.0013680944948646,519.68,-0.0,10,0.0,0.000529598681887844
2017-10-25,519.71,211.74747931616687,5.772783251245528e-05,519.71,-0.0,10,0.0,-0.00570228758734137
2017-10-26,516.75,211.7534042797244,-0.0056954840199342,519.71,-0.5695484019934264,10,0.0,2.7981270788624002e-05
2017-10-27,515.29,212.54115839617342,-0.0028253507498791,519.71,-0.8504743029766739,10,0.0,0.003720148533755685
2017-10-30,512.2,211.79243280017687,-0.0059966232606879,519.71,-1.4450366550576264,10,0.0,-0.0035227322634655556
2017-10-31,513.05,212.32626227353256,0.0016595080046855,519.71,-1.281483904485209,10,0.0010536379777954,0.0025205313820599873
2017-11-01,513.61,211.97567353450177,0.0010915115485821,519.71,-1.1737315041080645,11,0.0,-0.0016511793467128832
